neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price
0.017889492753623188,1.32969,103.86887,0,1.5714133235456629,0,-0.5276520583795667,5.936770562516876,0,110.0
0.08673007246376811,1.30261,103.849,0,0.0,1,-1.8766710578762185,0.6979231732811619,0,200.0
0.16734601449275363,1.30979,103.86245,1,1.805043496262955,4,-1.7554338954842728,4.246574273675839,360,37.0
0.15534420289855072,1.31149,103.87794,0,0.614239467960735,2,-1.1520190910573307,4.563933057663081,365,394.0
0.07201086956521739,1.28446,103.83315,0,0.0,0,-0.5276520583795667,3.5182786438048437,208,125.0
0.08673007246376811,1.29989,103.85163,0,1.8419949085481022,1,0.0,4.384589331140533,362,281.0
0.08469202898550725,1.31393,103.84124,1,0.0,3,-1.9441403274015374,0.0,0,100.0
0.007699275362318841,1.35011,103.84667,0,2.2472211245185183,0,-0.5276520583795667,1.1106423187956795,0,100.0
0.07857789855072464,1.28163,103.84885,0,0.614239467960735,42,1.0026083570070126,3.7717190991585614,271,258.0
0.022192028985507248,1.30158,103.83943,1,2.2428102932174734,0,-0.5276520583795667,0.0,364,36.0
0.15534420289855072,1.31226,103.88312,1,0.0,0,-0.5276520583795667,0.6979231732811619,0,139.0
0.022192028985507248,1.30021,103.83589,1,1.2250939396335696,1,-2.283721797330703,0.0,0,119.0
0.08469202898550725,1.32692,103.84802,0,1.5714133235456629,36,0.009956152838151468,5.602602981334487,364,139.0
0.15534420289855072,1.31593,103.89711,0,0.9092274038518979,3,-0.7224845040203238,4.384589331140533,364,100.0
0.07201086956521739,1.27464,103.83395,1,0.614239467960735,12,-1.013202746665667,2.245696620553674,357,99.0
0.07857789855072464,1.28354,103.84331,1,0.614239467960735,48,-0.19615393218548524,2.6311651885709844,168,140.0
0.16734601449275363,1.31723,103.85287,0,0.0,2,-1.387022687589155,3.4056994820836968,365,394.0
0.057291666666666664,1.29676,103.83445,0,0.614239467960735,3,-0.2700570528307819,2.12282218938487,307,181.0
0.03283514492753623,1.29443,103.82738,0,0.0,7,1.049395992657896,1.4054861873361908,59,181.0
0.16734601449275363,1.30466,103.86193,1,0.0,214,1.2606801499821372,2.245696620553674,108,110.0
0.057291666666666664,1.29501,103.83886,0,0.614239467960735,6,-0.05113895549652065,3.4056994820836968,338,118.0
0.017889492753623188,1.32991,103.86901,0,1.403880269017419,0,-0.5276520583795667,5.602602981334487,263,287.0
0.022192028985507248,1.30352,103.83483,0,0.0,13,-1.2135415581976996,3.7717190991585614,358,319.0
0.07857789855072464,1.28276,103.84528,0,0.9092274038518979,0,-0.5276520583795667,2.7819309385434967,48,181.0
0.017889492753623188,1.34266,103.84084,1,1.403880269017419,4,-1.2458260663539207,2.9746377606789127,155,42.0
0.15534420289855072,1.31439,103.88222,1,1.805043496262955,2,-1.700456252132715,4.617813398762224,353,35.0
0.07857789855072464,1.28453,103.84359,2,0.0,8,-1.4663466209981089,2.6311651885709844,364,35.0
0.15534420289855072,1.31499,103.88751,0,0.9092274038518979,1,-1.8766710578762185,2.9141486909847516,30,199.0
0.057291666666666664,1.29795,103.83012,1,1.5714133235456629,13,-1.2458260663539207,0.0,325,75.0
0.15534420289855072,1.31229,103.87727,0,0.614239467960735,13,1.2606801499821372,2.6311651885709844,237,394.0
0.08673007246376811,1.30282,103.84704,1,1.403880269017419,0,-0.5276520583795667,2.245696620553674,0,87.0
0.15534420289855072,1.3153,103.90333,1,2.2428102932174734,1,-2.283721797330703,0.0,0,81.0
0.07201086956521739,1.28367,103.8306,0,0.614239467960735,1,-2.283721797330703,3.3654304900957484,329,97.0
0.15534420289855072,1.31114,103.87799,0,0.614239467960735,8,1.2606801499821372,2.6311651885709844,233,394.0
0.08673007246376811,1.30148,103.85813,1,0.0,28,-0.7224845040203238,1.983864630231678,233,58.0
0.15534420289855072,1.31359,103.88223,1,1.805043496262955,1,-1.8139929400241634,4.023353105091843,359,36.0
0.15534420289855072,1.3156,103.88776,0,1.0941487555507667,26,-0.6842577057869779,4.384589331140533,73,92.0
0.0022644927536231885,1.24526,103.83999,0,0.0,33,1.2606801499821372,0.0,155,200.0
0.00973731884057971,1.29805,103.85023,1,1.0941487555507667,4,-0.8034531947634131,2.9746377606789127,0,60.0
0.15534420289855072,1.31352,103.88659,0,0.9092274038518979,0,-0.5276520583795667,5.1992044358826,345,168.0
0.022192028985507248,1.30385,103.83477,1,0.0,37,0.09584613539543134,2.3558545055362607,347,76.0
0.028985507246376812,1.29194,103.84225,0,1.3246247466673637,0,-0.5276520583795667,4.550045167403896,364,394.0
0.15534420289855072,1.31182,103.87602,0,0.9092274038518979,0,-0.5276520583795667,4.384589331140533,322,281.0
0.07201086956521739,1.28334,103.83391,1,0.0,1,-0.8464620977863829,0.0,353,233.0
0.0276268115942029,1.30778,103.90049,0,0.614239467960735,46,0.4632496950164528,2.245696620553674,134,185.0
0.07857789855072464,1.28331,103.84625,2,0.0,21,-0.7031953994187744,2.245696620553674,361,35.0
0.16734601449275363,1.31267,103.85935,1,0.0,38,0.16713520262468964,3.0863171662412303,359,62.0
0.08673007246376811,1.30143,103.85353,0,0.614239467960735,6,1.2606801499821372,1.1106423187956795,243,381.0
0.16734601449275363,1.30991,103.86359,1,0.9092274038518979,3,0.8798368195265163,0.0,66,90.0
0.042119565217391304,1.29461,103.80552,0,1.2250939396335696,2,-1.50867011253664,1.983864630231678,0,185.0
0.16734601449275363,1.29718,103.87737,0,1.0941487555507667,1,-2.283721797330703,0.0,0,122.0
0.16734601449275363,1.30971,103.87093,1,0.0,73,0.4291866639702134,3.7430677931403484,314,60.0
0.07857789855072464,1.28499,103.84341,1,2.2428102932174734,0,-0.5276520583795667,4.023353105091843,355,69.0
0.07201086956521739,1.28461,103.8336,0,1.971941464270131,0,-0.5276520583795667,3.5533629436134078,271,103.0
0.042119565217391304,1.29497,103.80752,1,0.9092274038518979,0,-0.5276520583795667,0.0,0,75.0
0.15534420289855072,1.31677,103.90182,1,0.0,6,-1.9441403274015374,0.0,0,44.0
0.0661231884057971,1.27599,103.84824,0,0.0,7,0.515809365734331,1.635343670464595,162,193.0
0.16734601449275363,1.31192,103.86088,2,0.0,10,-1.013202746665667,2.9141486909847516,364,44.0
0.057291666666666664,1.29762,103.84174,2,0.0,0,-0.5276520583795667,0.0,0,81.0
0.07201086956521739,1.28538,103.83348,1,1.9511332075084395,1,-1.122650357340044,4.945828609450452,285,57.0
0.00973731884057971,1.29438,103.8428,0,0.9092274038518979,1,-1.5995733807201256,3.953720261666999,324,137.0
0.15534420289855072,1.31457,103.89374,1,1.7377328870841258,0,-0.5276520583795667,0.0,14,75.0
0.16734601449275363,1.31115,103.85793,2,0.0,0,-0.5276520583795667,2.9746377606789127,357,58.0
0.08469202898550725,1.31519,103.84081,0,0.9092274038518979,1,-0.09378979082468766,4.550045167403896,364,256.0
0.0661231884057971,1.28135,103.8516,1,2.2428102932174734,0,-0.5276520583795667,3.853438314841013,365,62.0
0.0276268115942029,1.30208,103.90206,1,0.0,37,-0.1843036454271705,1.983864630231678,179,118.0
0.15534420289855072,1.3107,103.88178,0,0.0,1,-2.283721797330703,0.6979231732811619,0,69.0
0.07201086956521739,1.28397,103.82636,1,0.614239467960735,0,-0.5276520583795667,0.0,0,100.0
0.15534420289855072,1.3133,103.88136,0,0.9092274038518979,1,-1.2792255216334913,5.317876217887132,321,169.0
0.16734601449275363,1.32877,103.86463,1,0.9092274038518979,0,-0.5276520583795667,2.245696620553674,176,150.0
0.03283514492753623,1.31733,103.82764,1,1.2250939396335696,4,-1.8139929400241634,0.0,0,35.0
0.07857789855072464,1.2847,103.84302,2,0.0,16,-0.6656580418932302,2.12282218938487,180,35.0
0.020380434782608696,1.3054,103.83464,0,0.0,1,0.0,0.0,342,264.0
0.022192028985507248,1.30408,103.83552,0,0.614239467960735,3,-1.7554338954842728,1.1106423187956795,136,394.0
0.0276268115942029,1.29969,103.90046,0,0.614239467960735,15,-0.363086828797619,1.635343670464595,0,225.0
0.08469202898550725,1.32712,103.84425,1,1.0941487555507667,5,0.415283978060477,2.12282218938487,80,169.0
0.08469202898550725,1.32266,103.85221,1,0.0,0,-0.5276520583795667,0.0,0,75.0
0.07857789855072464,1.27982,103.84094,0,0.9092274038518979,12,-0.5604988527699319,2.245696620553674,150,275.0
0.007699275362318841,1.35137,103.83998,1,0.614239467960735,1,-2.185269191971143,0.0,0,108.0
0.08673007246376811,1.30122,103.85844,1,0.614239467960735,0,-0.5276520583795667,0.6979231732811619,25,119.0
0.03283514492753623,1.29637,103.82968,1,0.0,35,1.2606801499821372,1.8239058841425957,44,43.0
0.042119565217391304,1.2918,103.80624,0,2.2405547138180126,0,-0.5276520583795667,3.953720261666999,365,125.0
0.057291666666666664,1.29836,103.83529,1,0.0,0,-0.5276520583795667,0.0,0,85.0
0.16734601449275363,1.32836,103.86523,0,1.0941487555507667,0,-0.5276520583795667,4.955588464921813,266,287.0
0.08673007246376811,1.30125,103.86032,1,0.0,1,-2.017256826927916,2.12282218938487,360,75.0
0.019927536231884056,1.31443,103.79015,0,0.9092274038518979,37,0.6085705690063458,2.12282218938487,123,358.0
0.16734601449275363,1.31404,103.84859,0,1.0941487555507667,0,-0.5276520583795667,0.0,0,394.0
0.042119565217391304,1.29213,103.76913,2,1.2250939396335696,11,-1.2135415581976996,2.245696620553674,343,50.0
0.07201086956521739,1.28383,103.83452,1,1.805043496262955,0,-0.5276520583795667,4.945828609450452,341,60.0
0.08469202898550725,1.31642,103.8398,0,0.614239467960735,7,-1.553007021372989,0.0,0,89.0
0.08469202898550725,1.32671,103.84757,0,1.9158241849838376,1,-1.9441403274015374,5.1992044358826,365,131.0
0.16734601449275363,1.31163,103.85683,0,0.614239467960735,9,-0.16097625901604223,3.7717190991585614,60,250.0
0.08469202898550725,1.32522,103.84499,0,1.8419949085481022,0,-0.5276520583795667,4.384589331140533,365,137.0
0.08673007246376811,1.30976,103.85223,0,0.614239467960735,8,1.1574501629132485,2.12282218938487,250,124.0
0.0661231884057971,1.27436,103.84503,0,1.971941464270131,0,-0.5276520583795667,5.936770562516876,301,158.0
0.042119565217391304,1.29236,103.80767,0,1.0941487555507667,0,-0.5276520583795667,4.521737937050926,363,319.0
0.16734601449275363,1.31496,103.84838,1,0.9092274038518979,23,0.5966057558444202,0.0,47,35.0
0.15534420289855072,1.31234,103.8865,0,1.0941487555507667,1,-2.283721797330703,0.6979231732811619,0,106.0
0.07201086956521739,1.27958,103.82807,1,0.0,0,-0.5276520583795667,0.0,90,143.0
0.15534420289855072,1.31192,103.88528,0,1.5714133235456629,0,-0.5276520583795667,4.965264023796902,365,394.0
0.08673007246376811,1.30116,103.8497,0,1.2250939396335696,8,-0.8034531947634131,5.602602981334487,260,150.0
0.15534420289855072,1.31293,103.88842,0,0.614239467960735,5,-0.5773122726899318,5.602602981334487,358,258.0
0.15534420289855072,1.31434,103.89873,0,0.614239467960735,0,-0.5276520583795667,5.317876217887132,43,187.0
0.15534420289855072,1.31376,103.88788,0,1.5241189360242111,1,-1.700456252132715,4.630885623654636,74,87.0
0.020380434782608696,1.30629,103.84644,0,0.0,0,-0.5276520583795667,3.4056994820836968,365,300.0
0.07857789855072464,1.28296,103.84462,0,1.403880269017419,0,-0.5276520583795667,3.6523226116947405,364,219.0
0.16734601449275363,1.31331,103.85516,0,1.2250939396335696,8,-1.3138254218879104,2.3558545055362607,2,125.0
0.03283514492753623,1.2957,103.82951,1,0.0,0,-0.5276520583795667,0.0,0,150.0
0.017889492753623188,1.34147,103.84127,1,1.0941487555507667,6,-1.4663466209981089,2.9746377606789127,364,69.0
0.16734601449275363,1.31192,103.86032,0,1.403880269017419,3,-1.2792255216334913,4.965264023796902,307,181.0
0.08469202898550725,1.31958,103.84369,0,2.2428102932174734,0,-0.5276520583795667,1.1106423187956795,180,294.0
0.16734601449275363,1.30495,103.86233,1,0.0,53,1.2606801499821372,2.245696620553674,139,60.0
0.08469202898550725,1.32655,103.84906,0,1.8419949085481022,1,-0.8913638881026303,5.1992044358826,365,168.0
0.07857789855072464,1.28324,103.84644,0,0.9092274038518979,30,0.7489988631171048,2.8500661657004063,36,300.0
0.16734601449275363,1.32697,103.86566,0,0.9092274038518979,3,-1.50867011253664,4.384589331140533,359,200.0
0.057291666666666664,1.29516,103.83746,1,0.0,0,-0.5276520583795667,0.0,179,150.0
0.08673007246376811,1.31095,103.85263,0,0.0,45,1.049395992657896,1.983864630231678,0,140.0
0.07201086956521739,1.28991,103.8308,1,0.9092274038518979,0,-0.5276520583795667,0.0,0,56.0
0.08469202898550725,1.3208,103.85332,0,1.5714133235456629,0,-0.5276520583795667,5.1992044358826,339,131.0
0.08673007246376811,1.30909,103.85185,0,0.614239467960735,12,1.0240894008372485,2.7091892996724116,329,260.0
0.042119565217391304,1.29244,103.80833,0,0.9092274038518979,0,-0.5276520583795667,4.521737937050926,364,260.0
0.0661231884057971,1.29806,103.85851,0,1.2250939396335696,20,1.2606801499821372,2.7819309385434967,119,337.0
0.16734601449275363,1.3128,103.85308,1,0.614239467960735,11,-0.9383456586747773,2.6311651885709844,148,69.0
0.07857789855072464,1.28094,103.84574,1,0.0,1,0.0,2.7091892996724116,1,106.0
0.08469202898550725,1.32461,103.8467,0,1.8419949085481022,1,-1.2135415581976996,5.317876217887132,264,281.0
0.08469202898550725,1.32898,103.85352,0,1.971941464270131,7,-1.5995733807201256,5.1992044358826,365,200.0
0.03283514492753623,1.29351,103.8301,1,2.2636441715414435,0,-0.5276520583795667,0.0,270,110.0
0.03283514492753623,1.29239,103.82449,0,0.614239467960735,0,-0.5276520583795667,2.8500661657004063,0,260.0
0.08673007246376811,1.30152,103.85117,0,0.9092274038518979,0,-0.5276520583795667,5.602602981334487,249,281.0
0.16734601449275363,1.31086,103.85883,2,0.0,18,-1.182295484615685,1.1106423187956795,0,37.0
0.15534420289855072,1.31602,103.88318,0,0.9092274038518979,1,0.0,1.1106423187956795,115,144.0
0.07857789855072464,1.28368,103.84563,0,1.3246247466673637,25,-0.6842577057869779,4.630885623654636,60,115.0
0.08673007246376811,1.30889,103.85512,1,0.614239467960735,3,0.826154247552477,0.0,0,35.0
0.07201086956521739,1.27502,103.83649,1,0.0,5,-1.2458260663539207,0.0,0,85.0
0.042119565217391304,1.29678,103.80632,0,1.971941464270131,0,-0.5276520583795667,5.936770562516876,269,158.0
0.03283514492753623,1.29246,103.83061,1,1.971941464270131,3,-1.2458260663539207,1.1106423187956795,293,90.0
0.15534420289855072,1.31252,103.88207,1,0.614239467960735,52,0.989542738080048,2.245696620553674,145,46.0
0.07857789855072464,1.28517,103.84305,1,2.2428102932174734,1,-1.9441403274015374,4.246574273675839,356,65.0
0.0661231884057971,1.28082,103.85274,1,0.614239467960735,16,0.5599856240115604,0.6979231732811619,106,200.0
0.07201086956521739,1.28344,103.83308,1,0.0,0,-0.5276520583795667,0.0,0,81.0
0.08469202898550725,1.32353,103.85207,0,0.9092274038518979,1,-1.3138254218879104,5.602602981334487,260,218.0
0.0276268115942029,1.30876,103.90045,0,0.614239467960735,44,0.18428949337678097,2.245696620553674,144,164.0
0.042119565217391304,1.29576,103.80738,0,1.8586423532315033,0,-0.5276520583795667,5.936770562516876,26,125.0
0.15534420289855072,1.30967,103.87611,0,1.403880269017419,0,-0.5276520583795667,3.953720261666999,336,318.0
0.007699275362318841,1.35698,103.82621,1,0.9092274038518979,0,-0.5276520583795667,0.0,364,240.0
0.16734601449275363,1.31584,103.85923,1,0.614239467960735,46,1.0742092941840442,2.6311651885709844,145,75.0
0.16734601449275363,1.32733,103.86258,1,1.2250939396335696,0,-0.5276520583795667,1.1106423187956795,335,60.0
0.15534420289855072,1.31233,103.88485,1,1.3246247466673637,1,-1.5995733807201256,2.5470211745259808,87,115.0
0.08469202898550725,1.32602,103.84621,1,1.0941487555507667,15,0.415283978060477,2.12282218938487,80,169.0
0.057291666666666664,1.29475,103.84197,0,1.8419949085481022,0,-0.5276520583795667,4.384589331140533,335,300.0
0.16734601449275363,1.31091,103.85759,2,0.0,3,-2.0971356837957287,2.9746377606789127,360,35.0
0.07201086956521739,1.28608,103.83449,0,1.971941464270131,0,-0.5276520583795667,3.5533629436134078,281,103.0
0.07857789855072464,1.27869,103.84066,1,0.0,2,0.29001318515321295,0.0,0,76.0
0.08673007246376811,1.30264,103.84738,0,1.2250939396335696,0,-0.5276520583795667,4.955588464921813,300,287.0
0.028985507246376812,1.28863,103.84638,2,0.0,0,-0.5276520583795667,4.916028090314849,365,35.0
0.08673007246376811,1.29825,103.85128,2,0.614239467960735,16,-0.09378979082468766,2.7091892996724116,338,35.0
0.042119565217391304,1.27985,103.78751,0,0.9092274038518979,0,-0.5276520583795667,3.5533629436134078,61,160.0
0.16734601449275363,1.32254,103.86495,0,1.469105000351848,4,-0.6294230445444277,5.602602981334487,365,140.0
0.08469202898550725,1.32508,103.84533,0,1.5714133235456629,2,-1.7554338954842728,4.965264023796902,320,140.0
0.028985507246376812,1.29309,103.84217,0,0.614239467960735,1,0.0,4.521737937050926,364,394.0
0.16734601449275363,1.31564,103.85456,1,0.614239467960735,62,0.7002791142045264,2.6311651885709844,146,60.0
0.042119565217391304,1.28814,103.77861,1,2.2428102932174734,0,-0.5276520583795667,0.0,90,114.0
0.08469202898550725,1.31911,103.8464,1,0.614239467960735,0,-0.5276520583795667,0.0,0,69.0
0.0661231884057971,1.27875,103.85505,0,0.614239467960735,0,-0.5276520583795667,0.6979231732811619,172,394.0
0.15534420289855072,1.31534,103.89431,1,0.9092274038518979,61,1.0410163004674158,1.4054861873361908,148,40.0
0.15534420289855072,1.31884,103.88209,1,0.614239467960735,17,-0.20813243874474427,0.0,162,100.0
0.08673007246376811,1.30271,103.85312,0,0.614239467960735,7,0.6026029086500857,1.1106423187956795,8,242.0
0.08673007246376811,1.30538,103.8523,2,0.0,0,-0.5276520583795667,1.635343670464595,363,35.0
0.0661231884057971,1.28131,103.85327,1,2.134360423335191,0,-0.5276520583795667,3.853438314841013,362,86.0
0.017889492753623188,1.33078,103.86779,0,2.2428102932174734,1,-2.283721797330703,0.0,307,87.0
0.15534420289855072,1.31443,103.88434,0,0.9092274038518979,15,0.860582168251425,1.4054861873361908,307,165.0
0.0276268115942029,1.30171,103.90113,1,0.614239467960735,1,0.0,0.0,365,169.0
0.0661231884057971,1.27478,103.84369,0,1.403880269017419,0,-0.5276520583795667,5.936770562516876,0,160.0
0.08469202898550725,1.32427,103.85103,0,1.469105000351848,6,-1.8139929400241634,5.602602981334487,365,218.0
0.15534420289855072,1.31136,103.87861,0,0.9092274038518979,8,-0.2958382101870471,5.1992044358826,326,137.0
